Latin Name,Common Name,Taxon_groug,Obs_Abunda,Grid_ref,Event_Loca,Sample_Loc,Sample_Dat,Sample_Yea,Sample_Rec,Obs_Determ,Determinat,Determiner,Determin_1,Obs_Record,Sample_Com,Survey_Nam,Obs_Commen,Specimen_N,Recommen_2,Obs_Key,All_Design,lat (generated automaticaly using geodesy-test3.html from grid ref),lat (generated automaticaly using geodesy-test3.html from grid ref)
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Male,SD5987,Burns Beck Moss,Burns Beck Moss,28/06/2001,2001,Neil Robinson,Neil Robinson,Observation,,28/06/2001,voucher specimen,,R3+R6_DATE_2001-2010,,CALMG : 2004.127,00010G0U05010W1Y080P0000000000000000,SR00044500009BBZ,,54.27698911,-2.631155305
Bombus (Psithyrus) sylvestris,Forest Cuckoo Bee,insect - hymenopteran,1 Count of Adult Female,SD5987,Burns Beck Moss,Burns Beck Moss,25/05/2001,2001,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",25/05/2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.127,00010G0U05010W1Y08120000000000000000,SR0004450000F3UW,,54.27698911,-2.631155305
Bombus (Psithyrus) sylvestris,Forest Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD448769,Heathwaite,Heathwaite,20/06/1998,1998,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",20/06/1998,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.127,00010G0U05010W1Y08120000000000000000,SR0004450000F3UJ,,54.18488841,-2.847345796
Bombus (Bombus) terrestris,Buff-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,SD522892,"Natland, Abbey Drive, No.3 (garden)","Natland, Abbey Drive, No.3 (garden)",12/08/1999,1999,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",12/08/1999,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.127,00010G0U05010W1Y08130000000000000000,SR0004450000F3FZ,,54.29616739,-2.735929319
Bombus (Psithyrus) vestalis,Vestal (Southern) Cuckoo Bee,insect - hymenopteran,1 Count of Adult Female,SD408616,"Heysham Head, Lancashire","Heysham Head, Lancashire",22/05/2001,2001,Neil Robinson,Neil Robinson,Unconfirmed,,22/05/2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.127,00010G0U05010W1Y08140000000000000000,SR0004450000F3YX,,54.04695045,-2.905627867
Bombus (Psithyrus) vestalis,Vestal (Southern) Cuckoo Bee,insect - hymenopteran,1 Count of Adult Female,SD232662,"Concle Cliffs, Cumbria","Concle Cliffs, Cumbria",11/05/2001,2001,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",11/05/2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.127,00010G0U05010W1Y08140000000000000000,SR0004450000F3YY,,54.08595982,-3.175537069
Bombus (Bombus) terrestris,Buff-Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,NY513297,"Castle Drive, Penrith","Castle Drive, Penrith",15/09/2002,2002,Stephen Hewitt,Neil Robinson,Validation,,15/09/2002,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.129,00010G0U05010W1Y08130000000000000000,SR00044500005AF6,,54.66002151,-2.756444649
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SZ7960,"Murhill,Winsley,Wiltshire","Murhill,Winsley,Wiltshire",02/08/2002,2002,Neil Robinson,Neil Robinson,Unconfirmed,,02/08/2002,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.130,00010G0U05010W1Y080G0000000000000000,SR0004450000F3TT,,50.43454626,-0.88899608
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Male,SD5890,Killington Reservoir,Killington Reservoir,20/08/2002,2002,Neil Robinson,Neil Robinson,Observation,,20/08/2002,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.130,00010G0U05010W1Y080O0000000000000000,SR00044500005AEV,,54.30386765,-2.646934206
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Male,SD5987,Burns Beck Moss,Burns Beck Moss,04/09/2002,2002,Neil Robinson,Neil Robinson,Observation,,04/09/2002,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.130,00010G0U05010W1Y080P0000000000000000,SR00044500005AF5,,54.27698911,-2.631155305
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD531911,Kendal,Kendal,12/07/2000,2000,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",12/07/2000,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.131,00010G0U05010W1Y080G0000000000000000,SR0004450000F3TX,,54.3133253,-2.722401441
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD3795,Far Sawrey,Far Sawrey,04/07/2000,2000,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",04/07/2000,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.131,00010G0U05010W1Y080G0000000000000000,SR0004450000F3U0,,54.34663419,-2.970664975
Bombus (Psithyrus) sylvestris,Forest Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD198757,Sandscale Haws,Sandscale Haws,18/07/2000,2000,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",18/07/2000,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.131,00010G0U05010W1Y08120000000000000000,SR0004450000F3UI,,54.17080195,-3.230026703
Bombus (Psithyrus) sylvestris,Forest Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD492724,Warton Crag,Warton Crag,19/06/2000,2000,Neil Robinson,Neil Robinson,Unconfirmed,,19/06/2000,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.131,00010G0U05010W1Y08120000000000000000,SR0004450000F3UH,,54.14490435,-2.779169862
Bombus (Psithyrus) sylvestris,Forest Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD483775,Gait Barrows,Gait Barrows,13/06/2000,2000,Neil Robinson,Neil Robinson,Unconfirmed,,13/06/2000,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.131,00010G0U05010W1Y08120000000000000000,SR0004450000F3UL,,54.19064571,-2.793823323
Bombus (Pyrobombus) monticola,Bilberry (Blaeberry) Bumblebee,insect - hymenopteran,1 Count of Male,NY2819,Bleaberry Fell,Bleaberry Fell,02/08/1992,1992,Stephen Hewitt,Neil Robinson,Validation,,02/08/1992,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.132,00010G0U05010W1Y080R0000000000000000,SR00044500005BT9,Scottish_Biodiversity_List,54.56108775,-3.114935842
Bombus (Thoracombus) pascuorum,Common Carder Bee,insect - hymenopteran,1 Count of Female,NY418669,Black Snib,Black Snib,10/06/1993,1993,Stephen Hewitt,Neil Robinson,Validation,,10/06/1993,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.132,00010G0U05010W1Y080T0000000000000000,SR00044500005BWE,,54.9932649,-2.911188702
Bombus (Thoracombus) pascuorum,Common Carder Bee,insect - hymenopteran,1 Count of worker,NY2916,Armboth Fells,Armboth Fells,25/08/1990,1990,Stephen Hewitt,Neil Robinson,Validation,,25/08/1990,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.132,00010G0U05010W1Y080T0000000000000000,SR00044500005BL0,,54.53427375,-3.098749996
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Male,NY4100,Holehird,Holehird,06/07/2004,2004,Neil Robinson,Neil Robinson,Observation,,06/07/2004,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.259,00010G0U05010W1Y080G0000000000000000,SR00044500005ATB,,54.39204329,-2.910133166
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Male,NY4100,Holehird,Holehird,28/06/2004,2004,Neil Robinson,Neil Robinson,Observation,,28/06/2004,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.259,00010G0U05010W1Y080G0000000000000000,SR00044500005AT1,,54.39204329,-2.910133166
Bombus (Thoracombus) pascuorum,Common Carder Bee,insect - hymenopteran,1 Count of worker,SD198757,Sandscale Haws,Sandscale Haws,04/08/2003,2003,Neil Robinson,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",04/08/2003,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2004.260,00010G0U05010W1Y080T0000000000000000,SR0004450000F434,,54.17080195,-3.230026703
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,NY3856,Engine Lonning,Engine Lonning,06/08/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080G0000000000000000,SR0004450000F3TR,,54.89486954,-2.968215725
Bombus (Pyrobombus) jonellus,Heath Bumble Bee,insect - hymenopteran,1 Count of worker,NC6147,Lettermore,Lettermore,09/08/1994,1994,Stephen Hewitt,Neil Robinson,Unconfirmed,,2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080N0000000000000000,SR0004450000ETIU,,58.38926727,-4.379374207
Bombus (Pyrobombus) jonellus,Heath Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY369308,"White Moss, Mungrisdale","White Moss, Mungrisdale",26/06/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080N0000000000000000,SR0004450000F3Q4,,54.6683057,-2.979873133
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY3956,"Bitts Park, Carlisle","Bitts Park, Carlisle",24/08/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080O0000000000000000,SR0004450000F3M3,,54.8949928,-2.952626412
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY517305,"Penrith, 48 Arthur St. gdn","Penrith, 48 Arthur St. gdn",08/07/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080P0000000000000000,SR0004450000F09B,,54.66724879,-2.750377145
Bombus (Pyrobombus) monticola,Bilberry (Blaeberry) Bumblebee,insect - hymenopteran,1 Count of worker,NY1913,Haystacks,Haystacks,13/08/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080R0000000000000000,SR0004450000F3QI,Scottish_Biodiversity_List,54.50581705,-3.252426686
Bombus (Pyrobombus) monticola,Bilberry (Blaeberry) Bumblebee,insect - hymenopteran,1 Count of worker,NY369308,"White Moss, Mungrisdale","White Moss, Mungrisdale",26/06/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080R0000000000000000,SR0004450000F3QJ,Scottish_Biodiversity_List,54.6683057,-2.979873133
Bombus (Thoracombus) pascuorum,Common Carder Bee,insect - hymenopteran,1 Count of worker,NY594417,Mooredge Roadside Verge,Mooredge Roadside Verge,22/07/2001,2001,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",22/07/2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y080T0000000000000000,SR0004450000F4CQ,,54.76857304,-2.632568287
Bombus (Bombus) terrestris,Buff-Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,NY517305,Penrith,Penrith,08/07/1994,1994,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y08130000000000000000,SR0004450000F3H4,,54.66724879,-2.750377145
Bombus (Bombus) terrestris,Buff-Tailed Bumble Bee,insect - hymenopteran,1 Count of Adult Female,NY21,Newlands,Newlands,03/05/1993,1993,Stephen Hewitt,Neil Robinson,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",2001,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.232,00010G0U05010W1Y08130000000000000000,SR0004450000F3GZ,,54.47902158,-3.23617351
Bombus (Psithyrus) bohemicus,Gypsy (Bohemian) Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD1772,North Walney_NNR,North Walney_NNR,03/08/1995,1995,Michael Archer,Michael Archer,Original,,03/08/1995,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080F0000000000000000,SR0004450000B05R,,54.13711101,-3.271886561
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Adult Female,SD1975,Sandscale Haws,Sandscale Haws,05/08/2003,2003,Michael Archer,Michael Archer,Original,,05/08/2003,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080G0000000000000000,SR0004450000B05S,,54.16438647,-3.242089716
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Adult Male,SD1975,Sandscale Haws,Sandscale Haws,05/08/2003,2003,Michael Archer,Michael Archer,Original,,05/08/2003,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080G0000000000000000,SR0004450000B05T,,54.16438647,-3.242089716
Bombus (Pyrobombus) jonellus,Heath Bumble Bee,insect - hymenopteran,1 Count of Adult Male,SD1975,Sandscale Haws,Sandscale Haws,30/05/2003,2003,Michael Archer,Michael Archer,Original,,30/05/2003,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080N0000000000000000,SR0004450000B05N,,54.16438647,-3.242089716
Bombus muscorum,Moss Carder-bee,insect - hymenopteran,1 Count of worker,NU1343,Lindisfarne,Lindisfarne,21/07/1998,1998,Michael Archer,Michael Archer,Original,,21/07/1998,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080S0000000000000000,SR0004450000B05P,"BAP-2007, Cumbria-LBAP, England_NERC_S.41, LBAP-Cumbria, Scottish_Biodiversity_List, UKBAP-2007",55.68031616,-1.794832362
Bombus muscorum,Moss Carder-bee,insect - hymenopteran,1 Count of worker,SD1975,Sandscale Haws,Sandscale Haws,04/08/1995,1995,Michael Archer,Michael Archer,Original,,04/08/1995,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080S0000000000000000,SR0004450000B05O,"BAP-2007, Cumbria-LBAP, England_NERC_S.41, LBAP-Cumbria, Scottish_Biodiversity_List, UKBAP-2007",54.16438647,-3.242089716
Bombus (Thoracombus) pascuorum,Common Carder Bee,insect - hymenopteran,1 Count of Adult Female,SD1772,North Walney_NNR,North Walney_NNR,28/06/1993,1993,Michael Archer,Michael Archer,Original,,28/06/1993,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y080T0000000000000000,SR0004450000B05Q,,54.13711101,-3.271886561
Bombus (Psithyrus) sylvestris,Forest Cuckoo Bee,insect - hymenopteran,1 Count of Adult Female,NY2623,Keswick,Keswick,03/06/1963,1963,Michael Archer,Michael Archer,Original,,03/06/1963,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2008.47,00010G0U05010W1Y08120000000000000000,SR0004450000B05U,,54.59673873,-3.14686659
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,TL3707,Broxbourne,Broxbourne,Jul-23,1923,A.W.B. Apsey,A.W.B. Apsey,Unconfirmed,,Jul-23,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2009.177,00010G0U05010W1Y080P0000000000000000,SR0004450000F0AA,,51.74495856,-0.017010218
Bombus muscorum,Moss Carder-bee,insect - hymenopteran,1 Count of Adult Female,HY4821,Orkney,Orkney,May-43,1943,R. Hogg,R. Hogg,Unconfirmed,,May-43,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2009.177,00010G0U05010W1Y080S0000000000000000,SR0004450000F4CJ,"BAP-2007, Cumbria-LBAP, England_NERC_S.41, LBAP-Cumbria, Scottish_Biodiversity_List, UKBAP-2007",59.072758,-2.9087443
Bombus (Kallobombus) soroeensis,Broken-Belted Bumble Bee,insect - hymenopteran,1 Count of Adult Female,TL3707,Broxbourne,Broxbourne,Jul-23,1923,A.W.B. Apsey,A.W.B. Apsey,Unconfirmed,,Jul-23,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2009.177,00010G0U05010W1Y080Z0000000000000000,SR0004450000F3HK,,51.74495856,-0.017010218
Bombus (Pyrobombus) pratorum,Early Bumble Bee,insect - hymenopteran,1 Count of Adult Male,NY575255,Cliburn Moss,Cliburn Moss,07/06/2009,2009,Stephen Hewitt,Stephen Hewitt,Considered Correct,"[Verified by county  referee Nick Franklin November 2017]",07/06/2009,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,CALMG : 2010-54,00010G0U05010W1Y080V0000000000000000,SR0004450000F0B5,,54.62284207,-2.659730873
Bombus muscorum,Moss Carder-bee,insect - hymenopteran,5 Count of Adult,NL6598,Barra,Barra,03/08/2013,2013,Stephen Hewitt,Stephen Hewitt,Unconfirmed,,03/08/2013,voucher specimen,,SMH specimens,dead on road,CALMG : 2014.1,00010G0U05010W1Y080S0000000000000000,SR000452000006EB,"BAP-2007, Cumbria-LBAP, England_NERC_S.41, LBAP-Cumbria, Scottish_Biodiversity_List, UKBAP-2007",56.95148736,-7.512345643
Bombus (Psithyrus) bohemicus,Gypsy (Bohemian) Cuckoo Bee,insect - hymenopteran,1 Count of Female,NY575255,Cliburn Moss,Cliburn Moss,02/05/1997,1997,Neil Robinson,C. Clee,Validation,,02/05/1997,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080F0000000000000000,SR00044500005CXT,,54.62284207,-2.659730873
Bombus (Psithyrus) campestris,Field Cuckoo Bee,insect - hymenopteran,1 Count of Male,SD458835,Foulshaw Moss SSSI,Foulshaw Moss SSSI,10/08/1997,1997,Neil Robinson,C. Clee,Validation,,10/08/1997,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080G0000000000000000,SR00044500005CZG,,54.24430534,-2.833217656
Bombus (Megabombus) hortorum,Small Garden Bumble Bee,insect - hymenopteran,1 Count of Queen,SD522892,"Natland, Abbey Drive, No.3 (garden)","Natland, Abbey Drive, No.3 (garden)",09/06/1995,1995,Neil Robinson,C. Clee,Validation,,09/06/1995,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080K0000000000000000,SR00044500005CVD,,54.29616739,-2.735929319
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Male,SD522892,"Natland, Abbey Drive, No.3 (garden)","Natland, Abbey Drive, No.3 (garden)",11/09/1997,1997,Neil Robinson,C. Clee,Validation,,11/09/1997,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005D00,,54.29616739,-2.735929319
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,SD504778,Hale Moss,Hale Moss,13/08/1997,1997,Neil Robinson,C. Clee,Validation,,13/08/1997,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005CZL,,54.19354951,-2.76169268
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,SD422785,Grange-over-Sands Embankment,Grange-over-Sands Embankment,23/05/1997,1997,Neil Robinson,C. Clee,Validation,,23/05/1997,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005CYP,,54.19897957,-2.887489366
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,SD440826,Latterbarrow CWT Reserve,Latterbarrow CWT Reserve,May-97,1997,Neil Robinson,C. Clee,Validation,,May-97,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005CXM,,54.23602356,-2.860667491
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Queen,SD510886,"Low Park Wood, Hawes","Low Park Wood, Hawes",08/05/1996,1996,Neil Robinson,C. Clee,Validation,,08/05/1996,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005CW8,,54.29066161,-2.754266496
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,SD487895,Helsington Barrows,Helsington Barrows,16/07/1995,1995,Neil Robinson,C. Clee,Validation,,16/07/1995,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005CVV,,54.29852312,-2.789751506
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,SD522892,"Natland, Abbey Drive, No.3 (garden)","Natland, Abbey Drive, No.3 (garden)",09/06/1995,1995,Neil Robinson,C. Clee,Validation,,09/06/1995,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005CVE,,54.29616739,-2.735929319
Bombus (Melanobombus) lapidarius,Large Red Tailed Bumble Bee,insect - hymenopteran,1 Count of Queen,SD522892,"Natland, Abbey Drive, No.3 (garden)","Natland, Abbey Drive, No.3 (garden)",07/04/1995,1995,Neil Robinson,C. Clee,Validation,,07/04/1995,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080O0000000000000000,SR00044500005D4Q,,54.29616739,-2.735929319
Bombus (Bombus) lucorum,White-Tailed Bumble Bee,insect - hymenopteran,1 Count of worker,SD504778,Hale Moss,Hale Moss,13/08/1997,1997,Neil Robinson,C. Clee,Validation,,13/08/1997,voucher specimen,,CUR_CALMG_TH COLLECTIONS,,N.A.Robinson coll.,00010G0U05010W1Y080P0000000000000000,SR00044500005CZM,,54.19354951,-2.76169268
